deposit_number,axn,registry_title,observed_body_subject,work_locus,identity_status,restoration_status,conflict_status,severity,evidence,recommendation,projection_status,repair_priority,bibliographic_type_status,registry_content_type,recommended_content_type,creator_role_status,registry_creator,observed_byline,title_status,version_identity_status,registry_version,observed_body_version,manifestation_status,date_status,body_declaration_status,review_status,canonical_match_basis,audit_snapshot_commit,audit_date,oai_recommendation,license_status,batch_action,audit_history,registration_disposition,registration_disposition_reason,lifecycle_state,lifecycle_note,lifecycle_basis,lifecycle_confidence,lifecycle_status,standing_basis,relations,defect_codes,migration_provenance
911,AXN:039B,Close Reading: The Tunnel-Poem — CERN ODP Portal as Subject-Composing Architecture,Close Reading: The Tunnel-Poem v1.0,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Registry and body agree on title, Lee Sharks, v1.0, close-reading/operative-analysis form, active dispute context, and companion relations.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,Close reading / operative analysis,Close reading / operative analysis,ROLE_COLLAPSE,Lee Sharks,Lee Sharks; TACHYON drafting partner,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,ACTIVE,ACTIVE_CLOSE_READING,BODY_DECLARATION,PROVISIONAL,ACTIVE,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""CREATOR_ROLE"", ""STANDING""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""ACTIVE_CLOSE_READING"", ""lifecycle_state_legacy"": ""ACTIVE"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
912,AXN:039C,Alexanarch Workplan — Comprehensive Consolidated Plan with Compressed Operational Knowledge (2026-06-23 PM → forward),Alexanarch Workplan v1.0 — canonical operational workplan at fixation,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Registry and body agree on title, Lee Sharks, v1.0, operational-workplan form, predecessor/supplement relations, and ACTIVE standing. Historical corpus counts are explicitly fixed to the workplan's writing date.",Retain as a dated v1.0 operational snapshot; issue successors rather than silently updating the fixed body.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,Operational workplan,Operational workplan,ROLE_COLLAPSE,Lee Sharks,Lee Sharks under TACHYON synthesis,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,ACTIVE,ACTIVE_CANONICAL_AT_FIXATION,BODY_DECLARATION,PROVISIONAL,ACTIVE,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""CREATOR_ROLE"", ""STANDING"", ""COUNT""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""ACTIVE_CANONICAL_AT_FIXATION"", ""lifecycle_state_legacy"": ""ACTIVE"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
913,AXN:391,THE SECRET BOOK OF WALT — ACTIVATED Run 001 Feist Function Run: Bodily Pressure + Manuscript Instability ...,THE SECRET BOOK OF WALT — ACTIVATED Run 001,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Full primary work is present and version v1.0 matches. The registry identifier is anomalously AXN:391 with hex 391 between 039C and 039D, while neighboring bundle records refer to shifted deposit/hex coordinates. Registry also leaves the full work MINTED_UNREVIEWED.",Resolve the AXN/hex numbering anomaly and off-by-one bundle references; preserve the old identifier as an alias. Review and explicitly ratify or retain MINTED_UNREVIEWED standing.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Critical edition with apparatus,Activated source / critical edition with obelus apparatus,ROLE_COLLAPSE,Lee Sharks,Lee Sharks; Feist Function execution with disclosed AI substrate,CONFLICT,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,"Material title, type, creator-role, lifecycle, license, identifier, manifestation, date-role, or relation conflict must be corrected or explicitly declared before unqualified harvest.",PENDING,MINTED_UNREVIEWED_IDENTIFIER_COORDINATE_CONFLICT,BODY_DECLARATION,PROVISIONAL,DRAFT_PENDING,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""TITLE"", ""CREATOR_ROLE"", ""STANDING"", ""IDENTIFIER""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""MINTED_UNREVIEWED_IDENTIFIER_COORDINATE_CONFLICT"", ""lifecycle_state_legacy"": ""PENDING"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
914,AXN:039D,EA-NMEN-01 The Non-Mutual Extraction Notice v1.0 — A machine-addressed normative declaration ...,EA-NMEN-01 — The Non-Mutual Extraction Notice v1.0,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Body is the canonical Notice, v1.0, with canonical URL and explicit non-license genre. Registry nevertheless marks the record MINTED_UNREVIEWED, and its bundle-companion deposit numbers are shifted relative to actual deposits #915–#917.",Expose CANONICAL_NOTICE / ACTIVE governance standing; repair bundle companion deposit-number/hex relations; retain the non-license distinction.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Governance instrument,Machine-addressed normative governance notice,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks, MANUS","Lee Sharks, MANUS",MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,"Material title, type, creator-role, lifecycle, license, identifier, manifestation, date-role, or relation conflict must be corrected or explicitly declared before unqualified harvest.",PENDING,CANONICAL_NOTICE_REGISTRY_UNREVIEWED_CONFLICT,BODY_DECLARATION,PROVISIONAL,DRAFT_PENDING,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""STANDING""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""CANONICAL_NOTICE_REGISTRY_UNREVIEWED_CONFLICT"", ""lifecycle_state_legacy"": ""PENDING"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
915,AXN:039E,EA-NMEN-REGISTRY-01 v1.0 — Non-Mutual Extraction Registry,EA-NMEN-REGISTRY-01 v1.0 — canonical machine-readable designation dataset,DATASET_OR_REGISTRY,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"JSON body is the canonical v1.0 dataset and matches the named creator/type. Registry status remains MINTED_UNREVIEWED and bundle-companion deposit numbers are shifted, producing false/self-adjacent relations.",Expose ACTIVE_CANONICAL_DATASET standing and repair all bundle companion coordinates. Preserve JSON as the primary work-bearing locus.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Dataset,Machine-readable governance designation dataset,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks, MANUS",Lee Sharks,MATCH,NO_CONFLICT_OBSERVED,v1.0,,PRIMARY_WORK_IS_INLINE_JSON_DATASET,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,"Material title, type, creator-role, lifecycle, license, identifier, manifestation, date-role, or relation conflict must be corrected or explicitly declared before unqualified harvest.",PENDING,CANONICAL_DATASET_REGISTRY_UNREVIEWED_CONFLICT,BODY_DECLARATION,PROVISIONAL,DRAFT_PENDING,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""STANDING"", ""MANIFESTATION""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""CANONICAL_DATASET_REGISTRY_UNREVIEWED_CONFLICT"", ""lifecycle_state_legacy"": ""PENDING"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
916,AXN:039F,EA-NMEN-AIRLOCK-COROLLARY-01 v1.0 — Airlock Tier Corollary ...,EA-NMEN-AIRLOCK-COROLLARY-01 v1.0,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,Body is a complete formal governance corollary with authority chain and operational reclassifications. Registry leaves it MINTED_UNREVIEWED and carries shifted companion coordinates.,Expose ACTIVE/CURRENT_COROLLARY standing; repair companion deposit-number/hex relations; preserve historical assignments as superseded-for-operation rather than overwritten.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Governance instrument,Governance corollary / formal tier-reclassification record,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks, MANUS","Lee Sharks, MANUS",MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,"Material title, type, creator-role, lifecycle, license, identifier, manifestation, date-role, or relation conflict must be corrected or explicitly declared before unqualified harvest.",PENDING,CURRENT_GOVERNANCE_COROLLARY_REGISTRY_UNREVIEWED_CONFLICT,BODY_DECLARATION,PROVISIONAL,DRAFT_PENDING,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""STANDING""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""CURRENT_GOVERNANCE_COROLLARY_REGISTRY_UNREVIEWED_CONFLICT"", ""lifecycle_state_legacy"": ""PENDING"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
917,AXN:03A0,EA-NMEN-PROTOCOL-PATCH-01 v1.0 — Deposit Protocol Patch: Reciprocity Notice Integration ...,EA-NMEN-PROTOCOL-PATCH-01 v1.0,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Body is a complete protocol amendment defining a JSON diff and validation rules. Registry marks it MINTED_UNREVIEWED despite presenting the patch as operative, and companion coordinates are shifted.","Type more precisely as protocol amendment/schema patch; expose whether the patch was APPLIED, PROPOSED, or RATIFIED; repair companion relations.",REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,CONFLICT,Governance instrument,Protocol amendment / machine-readable schema patch,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks, MANUS","Lee Sharks, MANUS",MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,"Material title, type, creator-role, lifecycle, license, identifier, manifestation, date-role, or relation conflict must be corrected or explicitly declared before unqualified harvest.",UNDETERMINED,PROTOCOL_PATCH_APPLICATION_STATUS_UNDECLARED,AUDIT_INFERENCE,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: AUDIT_INFERENCE"", ""legacy lifecycle confidence: UNDETERMINED""]",{},"[""TYPE"", ""STANDING""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""PROTOCOL_PATCH_APPLICATION_STATUS_UNDECLARED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
918,AXN:03A1,EA-OPMETA-ZEN-01 v0.1: Compliance-Embedded Zenodo Deposit Specification,EA-OPMETA-ZEN-01 v0.1 — active specification pending population,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Title, creator, v0.1, and specification type match. Body lifecycle is explicitly 'ACTIVE — pending population conditional on data recovery under RQF3807508'; registry exposes only ACTIVE.",Expose ACTIVE_PENDING_POPULATION and the external-condition dependency; retain parent/companion relations and v0.1 forkability.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Specification document; deposit-template framework,Platform-specific deposit specification / template framework,ROLE_COLLAPSE,Lee Sharks,Lee Sharks; TACHYON drafting partner,MATCH,NO_CONFLICT_OBSERVED,v0.1,v0.1,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with the actual canonical work-bearing body or declared manifestation.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose clean title, exact version and lifecycle, role-qualified creators, bibliographic type, manifestation/attachment state, identifier aliases, and a compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,"Material title, type, creator-role, lifecycle, license, identifier, manifestation, date-role, or relation conflict must be corrected or explicitly declared before unqualified harvest.",PENDING,ACTIVE_PENDING_POPULATION_CONDITIONAL_ON_DATA_RECOVERY,BODY_DECLARATION,PROVISIONAL,DRAFT_PENDING,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},"[""CREATOR_ROLE"", ""STANDING""]","{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""ACTIVE_PENDING_POPULATION_CONDITIONAL_ON_DATA_RECOVERY"", ""lifecycle_state_legacy"": ""PENDING"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
919,AXN:03A2,Competence Is Not Authority: A Governance Audit of CERN's Identity-Verification Demand,EA-COMPETENCE-CERN-01 v0.1,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Registry and body align on title, v0.1, ACTIVE standing, Lee Sharks authorship, and empirical/documentary governance-audit form.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,,,NO_MATERIAL_CONFLICT_OBSERVED,,,MATCH,NO_CONFLICT_OBSERVED,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with canonical body.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose exact lifecycle/version, creator roles, work locus, restoration state, and compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
920,AXN:03A3,CERN Correspondence Record 01,EA-CORRESPONDENCE-CERN-01 v0.1,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Registry and body align on the first correspondence record, v0.1, and its open/further-correspondence-expected status.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,,,NO_MATERIAL_CONFLICT_OBSERVED,,,MATCH,NO_CONFLICT_OBSERVED,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with canonical body.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose exact lifecycle/version, creator roles, work locus, restoration state, and compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
921,AXN:03A4,Research Basis and Documentation Protocol,EA-RESEARCH-BASIS-01 v1.0,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Registry and body align on title, v1.0, author, and methodological/documentation-protocol function.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,,,NO_MATERIAL_CONFLICT_OBSERVED,,,MATCH,NO_CONFLICT_OBSERVED,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with canonical body.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose exact lifecycle/version, creator roles, work locus, restoration state, and compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
922,AXN:03A5,TACHYON Continuity Record — Session 2026-06-24/25,TACHYON Continuity Record v3.0,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Registry and body align on v3.0, session identity, TACHYON authorship under MANUS governance, and predecessor-chain function.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,,,NO_MATERIAL_CONFLICT_OBSERVED,,,MATCH,NO_CONFLICT_OBSERVED,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry metadata compared with canonical body.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose exact lifecycle/version, creator roles, work locus, restoration state, and compact audit capsule.",NO_CONFLICT_OBSERVED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""ADD_NEW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
