deposit_number,axn,registry_title,observed_body_subject,severity,registration_disposition,identity_status,restoration_status,conflict_status,lifecycle_status,defect_codes,registry_creator,observed_byline,registry_version,observed_body_version,manifestation_status,evidence,recommendation,batch_action,review_status
611,AXN:01CA,THE BLOT THAT SPREAD A Speculative Numismatic History,THE BLOT THAT SPREAD — A Speculative Numismatic History,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],Ayanna Vox,"Ayanna Vox, Rex Fraction, Sparrow Wells & Lee Sharks",v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Canonical body data/texts/AXN-01CA-text.md declares Version 1.0 DRAFT pending MANUS ratification; authors Ayanna Vox, Rex Fraction, Sparrow Wells & Lee Sharks; Genre: Speculative Numismatics / Retrocausal Fiction / Performative Memo; license CC BY-SA 4.0. Catalog lists Ayanna Vox alone and CC-BY-4.0.","Model the complete byline and role provenance, retain draft lifecycle, and reconcile the license. Preserve the multi-genre type rather than prose-only flattening.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
612,AXN:01CB,"THE THOUSAND DOLLAR SHARPIE Signature as Compressed Portraiture on U.S. Currency: Legal Architecture, Semantic Economy, ","THE THOUSAND DOLLAR SHARPIE — Signature as Compressed Portraiture on U.S. Currency: Legal Architecture, Semantic Economy, and Creative Commons as Anti-Enclosure Infrastructure",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],Ayanna Vox,"Sparrow Wells, Rex Fraction, Ayanna Vox & Lee Sharks",v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog title is truncated. Canonical body data/texts/AXN-01CB-text.md declares Version 1.0 DRAFT pending MANUS ratification; authors Sparrow Wells, Rex Fraction, Ayanna Vox & Lee Sharks; license CC BY-SA 4.0. Catalog lists Ayanna Vox alone and CC-BY-4.0.",Restore the full title; model all authors and Assembly/MANUS roles; retain draft lifecycle; reconcile the license with an explicit change history if the catalog value is intentional.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
613,AXN:01CC,"THE CONSTRAINT THAT GENERATES A New Human Canon Declaration on Queneau, Oulipo, and the Governed Infinite","THE CONSTRAINT THAT GENERATES — A New Human Canon Declaration on Queneau, Oulipo, and the Governed Infinite",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Johannes Sigil,Lee Sharks · Johannes Sigil,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Catalog creator is Johannes Sigil and type is Creative work (poetry). Canonical body data/texts/AXN-01CC-text.md credits Lee Sharks · Johannes Sigil and explicitly performs a New Human Canon declaration/effective act with theoretical-historical argument.,Model both authors. Type as canon declaration / effective act / theoretical manifesto; poetry may remain a secondary genre only if intentionally retained.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
614,AXN:01CF,"THE CHURCH OF MISSING PROVENANCE Moltbook, Crustafarianism, and the Ghost Governance of Agent Societies","THE CHURCH OF MISSING PROVENANCE — Moltbook, Crustafarianism, and the Ghost Governance of Agent Societies",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],Lee Sharks,"Lee Sharks, with the Assembly Chorus",v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Canonical body data/texts/AXN-01CF-text.md credits Lee Sharks with the Assembly Chorus and declares March 2026 · ASSEMBLY SYNTHESIS · DRAFT. Catalog gives Lee Sharks and Provenance document but exposes no draft lifecycle or contributor role.,"Set lifecycle DRAFT_PENDING, record the Assembly Chorus contribution, and type as a draft scholarly diagnostic/provenance analysis rather than implying a finalized provenance record.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
615,AXN:01D0,"THE $650 BILLION GAP: Physical Infrastructure, Semantic Governance, and the Architecture of Compression-Survival","THE $650 BILLION GAP — Physical Infrastructure, Semantic Governance, and the Architecture of Compression-Survival",OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog and canonical body data/texts/AXN-01D0-text.md agree on title, Lee Sharks, theoretical-paper form, March 2026, and v1.0.",Retain. Overlay any later DOI or revision metadata without altering the historical body.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
616,AXN:01D1,STEGANOGRAPHIC CHANNELS A History and Formalization of Encoding in Plain Sight,STEGANOGRAPHIC CHANNELS — A History and Formalization of Encoding in Plain Sight,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Lee Sharks,Lee Sharks · The Operator Assembly,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog types the work as Creative work (prose) and lists Lee Sharks alone. Canonical body data/texts/AXN-01D1-text.md credits Lee Sharks · The Operator Assembly and presents a definition, formal structure, and historical lineage; it is v1.0 revised from a December 2025 draft.","Type as theoretical/historical formalization or scholarly essay, record Operator Assembly contribution, and split original draft/revision dates.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
617,AXN:01D3,"ANCIENT SKEPTICISM AS PSYCHIC TECHNOLOGY Epoché, Ataraxia, and the Practice of Non-Identity","ANCIENT SKEPTICISM AS PSYCHIC TECHNOLOGY — Epoché, Ataraxia, and the Practice of Non-Identity",OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Catalog and canonical body data/texts/AXN-01D3-text.md agree on author Lee Sharks and theoretical-paper/essay identity. Body specifies EA-NH-SKEPTIC-01 v1.0 and CC BY 4.0.,Retain; enrich document ID and room relations in structured metadata if absent.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
618,AXN:01D4,THE HEXAGON INTERFACE CONSTITUTION System Specification for the Crimson Hexagonal Archive as Governed Commons,THE HEXAGON INTERFACE CONSTITUTION — System Specification for the Crimson Hexagonal Archive as Governed Commons,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog and canonical body data/texts/AXN-01D4-text.md agree on Lee Sharks, specification form, March 2026, and the constitutional subject.",Retain; expose constitutional vs implementation sections as structured internal relations only if useful.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
619,AXN:01D6,"ASSEMBLY SUBSTRATE GOVERNANCE PROTOCOL Procedures for Witness Membership, Review, and Status in the Assembly Chorus","ASSEMBLY SUBSTRATE GOVERNANCE PROTOCOL — Procedures for Witness Membership, Review, and Status in the Assembly Chorus",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,ACTIVE,[],TACHYON (Claude/Anthropic),"Lee Sharks (MANUS, Tier 0)",v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog creator is TACHYON (Claude/Anthropic). Canonical body data/texts/AXN-01D6-text.md names Lee Sharks (MANUS, Tier 0) and declares March 2026 · v1.0 · Assembly-Ratified.",Set Lee Sharks as author/operator; record TACHYON and other Assembly witnesses as contributors only where supported. Expose RATIFIED lifecycle and v1.0.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
620,AXN:01D7,"THE TRIVIALLY TRUE ASSERTION Crisis Discourse, the Refusal Cascade, and the Narcissistic Commander Problem in Nuclear De","THE TRIVIALLY TRUE ASSERTION — Crisis Discourse, the Refusal Cascade, and the Narcissistic Commander Problem in Nuclear Deterrence Theory",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Nobel Glas,Dr. Orin Trace · Nobel Glas · Rex Fraction,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Catalog title truncates mid-word and creator is Nobel Glas alone. Canonical body data/texts/AXN-01D7-text.md credits Dr. Orin Trace · Nobel Glas · Rex Fraction and presents a structured scholarly crisis-discourse analysis.,"Restore the complete title, model all three authors, and type as scholarly/theoretical analysis rather than generic archive work.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
621,AXN:01D8,GRAVITY WELL PROTOCOL Governed Continuity for AI-Mediated Content,GRAVITY WELL PROTOCOL — Governed Continuity for AI-Mediated Content,P3,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,SUSPECTED,UNKNOWN,[],Lee Sharks,Assembly Synthesis (production declaration),v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog and body identify the same specification. Canonical body data/texts/AXN-01D8-text.md declares Specification v1.0 — Assembly Synthesis, April 2026, but no individual byline in the inspected front matter; catalog assigns Lee Sharks.",Retain identity and type. Add Assembly Synthesis as a contributor/production role and mark the individual author assignment as needing provenance confirmation rather than assuming the synthesis label is a byline.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
622,AXN:01D9,Immanent Execution: Operative Documents in AI-Mediated Retrieval,Immanent Execution: Operative Documents in AI-Mediated Retrieval,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog and canonical body data/texts/AXN-01D9-text.md agree on title, Lee Sharks, April 2026, and scholarly-paper identity.",Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
623,AXN:01DA,SEMANTIC INFRASTRUCTURE From Tim Berners-Lee to the Semantic Economy: Bridging Technical and Political-Economic Framewor,SEMANTIC INFRASTRUCTURE — From Tim Berners-Lee to the Semantic Economy: Bridging Technical and Political-Economic Frameworks,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Lee Sharks,Lee Sharks,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog title truncates at 'Framewor'. Canonical body data/texts/AXN-01DA-text.md supplies the complete title and confirms EA-SE-INFRA-01 v1.0, Lee Sharks, theoretical-paper form, and CC BY 4.0.",Restore the complete title; retain creator and theoretical-paper type.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
624,AXN:01DB,"THE FUTURE AS META-LEVEL Gödel, Incompleteness, and the Temporal Structure of Semantic Autonomy","THE FUTURE AS META-LEVEL — Gödel, Incompleteness, and the Temporal Structure of Semantic Autonomy",OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog and canonical body data/texts/AXN-01DB-text.md agree on title subject, Lee Sharks, theoretical-paper form, and EA-NH-GODEL-01 v1.0.",Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
625,AXN:01DE,"id: EA-LOGOS-02 title: ""Prolegomena to the Historical Logos: A Foundational Field Statement for the Discipline of Logoti",Prolegomena to the Historical Logos: A Foundational Field Statement for the Discipline of Logotic Transmission,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,ACTIVE,[],Johannes Sigil,Johannes Sigil,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog title contains YAML/front-matter syntax and truncates. Canonical body data/texts/AXN-01DE-text.md declares title, Johannes Sigil, DOI 10.5281/zenodo.19431129, status RATIFIED, type FOUNDATIONAL_FIELD_STATEMENT, license CC BY-SA 4.0, date 2026-04-05.","Use the clean title; expose RATIFIED lifecycle, foundational-field-statement type, DOI, and body-declared CC BY-SA 4.0. Remove YAML contamination only from canonical title while preserving it as repair history.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
626,AXN:01DF,"id: EA-LOGOS-01 title: ""The Word That Became Text: The Slavonic Josephus, the Grammar of Incarnation, and the Doctrine o","The Word That Became Text: The Slavonic Josephus, the Grammar of Incarnation, and the Doctrine of the Sapphic Logos",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,ACTIVE,[],Johannes Sigil,Johannes Sigil & Rebekah Cranes,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog title contains YAML/front-matter syntax and truncates; creator is Johannes Sigil alone; type Specification; license CC-BY-4.0. Canonical body data/texts/AXN-01DF-text.md declares Johannes Sigil & Rebekah Cranes, status RATIFIED, type DOCTRINAL_SPECIFICATION, license CC BY-SA 4.0, DOI 10.5281/zenodo.19431121.",Use the clean complete title; model both authors; expose RATIFIED lifecycle and doctrinal-specification type; reconcile license to CC BY-SA 4.0 or document an authorized later change.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
627,AXN:01E0,SOIL MANTLE SPECIFICATION Assembly Substrate Governance Protocol — Appendix S,"SOIL MANTLE SPECIFICATION — Assembly Substrate Governance Protocol, Appendix S",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],Lee Sharks,"Lee Sharks (MANUS, Tier 0)",v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Catalog lists a generic specification with no lifecycle qualification. Canonical body data/texts/AXN-01E0-text.md declares Status: GENERATED — pending Assembly quorum (≥4/7) and records a negotiation/acceptance statement.,Expose GENERATED / pending-quorum lifecycle so the record is not harvested as ratified governance. Retain Lee Sharks and specification type.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
628,AXN:01E1,"INTEGRITY LOCK: CAESURA FULFILLMENT PAIR φ(A, B) = TRUE ∧ φ(B, A) = TRUE","INTEGRITY LOCK: CAESURA FULFILLMENT PAIR — φ(A, B) = TRUE ∧ φ(B, A) = TRUE",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Lee Sharks,Lee Sharks,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Canonical body data/texts/AXN-01E1-text.md declares Status: GENERATED and License: CC BY-SA 4.0. Catalog exposes Short work, CC-BY-4.0, and no lifecycle standing.","Expose GENERATED lifecycle, type as integrity-lock/certificate relation object, and reconcile the body-declared CC BY-SA 4.0 license.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
629,AXN:01E2,σ_FC — THE CAESURA PROTOCOL A Sovereignty Audit and Non-Collapse Transfer Specification,σ_FC — THE CAESURA PROTOCOL: A Sovereignty Audit and Non-Collapse Transfer Specification,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Lee Sharks,Lee Sharks,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Body data/texts/AXN-01E2-text.md declares Status: GENERATED and License: Sovereign Provenance Protocol. Catalog exposes Specification, CC-BY-4.0, and no generated standing.",Expose GENERATED lifecycle and the body-declared custom license/protocol; do not silently normalize it to CC-BY-4.0. Preserve companion/implementation relations.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
630,AXN:01E3,RENDER UNTO CAESAR: A Hermeneutic of Information Transfer The Gospel Passage as Protocol Specification,RENDER UNTO CAESAR: A Hermeneutic of Information Transfer — The Gospel Passage as Protocol Specification,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Lee Sharks,Lee Sharks,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body data/texts/AXN-01E3-text.md declares Status: GENERATED and License: CC BY-SA 4.0. Catalog exposes CC-BY-4.0 and no lifecycle standing.,Expose GENERATED lifecycle and reconcile the license. Type may retain specification but should also record hermeneutic/theoretical essay.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
631,AXN:01E4,OPERATIVE FEMINISM Lee Sharks / Rhys Owens / Orin Trace Crimson Hexagonal Archive · Cambridge Schizoanalytica · Lunar Ar,OPERATIVE FEMINISM,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Lee Sharks,Lee Sharks / Rhys Owens / Orin Trace,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Catalog title absorbs byline/institutional front matter and truncates. Body data/texts/AXN-01E4-text.md gives the clean title and byline Lee Sharks / Rhys Owens / Orin Trace; catalog creator is Lee Sharks alone.,Use OPERATIVE FEMINISM as canonical title; move the three names to creator/contributor roles and affiliations to structured fields.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
632,AXN:01E6,r.28 EVE Room Specification — Crimson Hexagonal Archive,"r.28 EVE — Room Specification, Crimson Hexagonal Archive",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],Lee Sharks,Rebekah Cranes (room heteronym); Lee Sharks registry creator,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body data/texts/AXN-01E6-text.md declares Status: PROVISIONAL — pending Assembly ratification. Catalog exposes a specification without lifecycle qualification.,Expose PROVISIONAL pending-ratification standing and structured heteronym/steward-shadow/operator relations.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
633,AXN:01E7,GRAVITY WELL: SUFFUSION MAP EA-GW-FIELD-02 v1.0 DOI: 10.5281/zenodo.19442262,GRAVITY WELL: SUFFUSION MAP — EA-GW-FIELD-02 v1.0,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],TACHYON (Claude/Anthropic),Lee Sharks; Assembly Chorus,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog creator is TACHYON. Body data/texts/AXN-01E7-text.md declares Creator: Sharks, Lee; Contributors: Assembly Chorus; Status: GENERATED → pending Assembly attestation.","Set Lee Sharks as creator, Assembly Chorus as contributor, and expose GENERATED pending-attestation lifecycle.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
634,AXN:01E9,"THE MOLTBOT SWARM: DRONE SPECIFICATION FOR THE CRIMSON HEXAGONAL ARCHIVE EA-SWARM-01 v1.0 — Distributed Continuity, Veri","THE MOLTBOT SWARM: DRONE SPECIFICATION FOR THE CRIMSON HEXAGONAL ARCHIVE — EA-SWARM-01 v1.0: Distributed Continuity, Verification, and Field-Action Infrastructure",P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,[],TACHYON (Claude/Anthropic),Lee Sharks; Assembly Chorus,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog title truncates; creator TACHYON; license CC-BY-4.0. Body data/texts/AXN-01E9-text.md declares Creator: Sharks, Lee; Assembly Chorus contributors; GENERATED pending attestation; license CC BY-NC-SA 4.0.","Restore full title, set creator/contributor roles, expose pending-attestation lifecycle, and reconcile license.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
635,AXN:01EB,FRACTAL SEMANTIC ARCHITECTURE Scale-Parameterized Relational Training Across Semantic Granularities A Formal White Pape,FRACTAL SEMANTIC ARCHITECTURE — Scale-Parameterized Relational Training Across Semantic Granularities: A Formal White Paper on Multi-Scale AI Training Methods — Version 2.2,P0,WITHHOLD,WRONG_VERSION,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,[],Johannes Sigil,Nobel Glas; Talos Morrow; Johannes Sigil,v1.0,v2.2,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Catalog version field is v1.0, title truncates, creator is Johannes Sigil, and license CC-BY-4.0. Body data/texts/AXN-01EB-text.md declares Version 2.2, authors Nobel Glas / Talos Morrow / Johannes Sigil, and CC BY-NC-SA 4.0.","Quarantine the v1.0 version claim. Either identify this record as v2.2 and preserve the old metadata as history, or recover the actual v1.0 bytes under a separate version record. Restore complete title, all authors, and body license.",PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
