deposit_number,axn,registry_title,observed_body_subject,work_locus,identity_status,restoration_status,conflict_status,lifecycle_status,lifecycle_note,standing_basis,relations,severity,defect_codes,evidence,recommendation,projection_status,registration_disposition,registration_disposition_reason,repair_priority,bibliographic_type_status,registry_content_type,recommended_content_type,creator_role_status,registry_creator,observed_byline,title_status,version_identity_status,registry_version,observed_body_version,manifestation_status,date_status,body_declaration_status,review_status,canonical_match_basis,audit_snapshot_commit,audit_date,oai_recommendation,license_status,batch_action,audit_history,migration_provenance,lifecycle_state,lifecycle_basis,lifecycle_confidence
1358,AXN:055F,Hexagonal Contributor License v3.0 — Rhys Owens,Hexagonal Contributor License v3.0 — Rhys Owens,INLINE_TEXT_WRONG_OBJECT_OR_VERSION,WRONG_OBJECT,WRONG_PRIMARY_MANIFESTATION,PRIMARY_IDENTITY_CONFLICT,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P0,"[""WRONG_PRIMARY_MANIFESTATION""]",Full unified Rhys license record seats the unrelated 'Rhys Owens — The Lunar Arm of New Human' interpretive profile.,Withhold until the actual v3.0 license is seated.,PAGE_BODY_PARITY_READ_OAI_PENDING,WITHHOLD,"Wrong object, wrong historical version, or other registration-blocking identity conflict.",R0,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,WRONG_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,UPDATE_EXISTING,"[{""superseded_audit_row"":{""deposit_number"":1358,""axn"":""AXN:055F.UNCLASSIFIED.♻️📦🌓◇🕚☁️"",""registry_title"":""Hexagonal Contributor License v3.0 — Rhys Owens — Lunar Arm — Full Unified License"",""observed_body_subject"":""Rhys Owens — The Lunar Arm of New Human"",""work_locus"":""INLINE_TEXT"",""identity_status"":""WRONG_OBJECT"",""restoration_status"":""MIS-SEATED_PRIMARY_OBJECT"",""conflict_status"":""DECLARED_BY_AUDIT_UNRESOLVED"",""severity"":""P0"",""evidence"":""Current body is byte-identical to #1356 and is the Lunar Arm interpretive essay, not a v3.0 unified contributor license."",""recommendation"":""Quarantine as a restored license. Recover the actual v3.0 license. Preserve the duplicated essay and source provenance as evidence; do not silently substitute it."",""projection_status"":""NOT_YET_AUDITED"",""repair_priority"":""R0"",""bibliographic_type_status"":""NOT_YET_AUDITED"",""registry_content_type"":"""",""recommended_content_type"":"""",""creator_role_status"":""NOT_YET_AUDITED"",""registry_creator"":"""",""observed_byline"":"""",""title_status"":""NOT_YET_AUDITED"",""version_identity_status"":""NOT_YET_AUDITED"",""registry_version"":"""",""observed_body_version"":"""",""manifestation_status"":""NOT_YET_AUDITED"",""date_status"":""NOT_YET_AUDITED"",""body_declaration_status"":""NOT_YET_AUDITED"",""review_status"":""PRIOR_BATCH_ADJUDICATION"",""canonical_match_basis"":"""",""audit_snapshot_commit"":""055429ac82edc967f09c4640ffd0b049cff78e6e"",""audit_date"":""2026-07-31"",""oai_recommendation"":"""",""license_status"":""NOT_YET_AUDITED"",""batch_action"":""PRIOR_BATCH_ROW"",""audit_history"":[],""registration_disposition"":""WITHHOLD"",""registration_disposition_reason"":""Legacy withholding adjudication; consult evidence and recommendation."",""lifecycle_state"":""UNDETERMINED"",""lifecycle_note"":""LICENSE_OBJECT_UNRECOVERED"",""lifecycle_basis"":""AUDIT_INFERENCE"",""lifecycle_confidence"":""UNDETERMINED"",""lifecycle_status"":""UNKNOWN"",""standing_basis"":[""legacy lifecycle basis: AUDIT_INFERENCE"",""legacy lifecycle confidence: UNDETERMINED""],""relations"":{},""defect_codes"":[],""migration_provenance"":{""cumulative_merge_version"":""0.9"",""source_ledger"":""alexanarch_audit_ledger_v1.0.json"",""historical_batch_action"":""PRIOR_BATCH_ROW"",""lifecycle_state_legacy"":""UNDETERMINED"",""lifecycle_note_preserved"":""LICENSE_OBJECT_UNRECOVERED"",""review_status_preserved"":""PRIOR_BATCH_ADJUDICATION""}},""superseded_by_boundary"":""#1199-#1398 compact-evidence re-audit"",""reason"":""Re-audit at the same frozen snapshot with direct body/tombstone reading and compact decisive evidence.""}]","{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1359,AXN:0560,holographickernel.org — Landing Page Source Code,holographickernel.org — Landing Page Source Code,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]",Explicit metadata-only capture; static HTML source code is not seated.,Recover and seat the landing-page source package.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1360,AXN:0561,Definitely Not a Squid — Alice Thornburgh,Definitely Not a Squid — Alice Thornburgh,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]",Metadata-only capture; five-minute audio performance and companion CAC analysis are absent.,Recover and seat the audio and analysis.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Alice Thornburgh,Alice Thornburgh,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1361,AXN:0562,Living Architecture Lab Site Code v0.1.2,Living Architecture Lab Site Code v0.1.2,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]",Explicit metadata-only capture; SPXI-compliant site code is absent.,Recover and seat the v0.1.2 source package.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1362,AXN:0563,The Secret Book of Walt: Critical Edition with Source Code and Book of Life v3.0,The Secret Book of Walt: Critical Edition with Source Code and Book of Life v3.0,INLINE_TEXT,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P2,"[""TITLE_VERSION_NORMALIZATION"",""COMPANION_MANIFESTATION_NORMALIZATION""]","The Secret Book itself is correctly seated, but the registry title conflates v3.0, EA-SBW-01 v2.0, source code, and Book of Life companions.",Normalize work version and list companion source/Book of Life manifestations separately.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R2,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,CONFLICT,v3.0 / EA-SBW-01 v2.0,critical edition canonical bytes,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1363,AXN:0564,The 3:60 Room — Room Specification and Contributor License,The 3:60 Room — Room Specification and Contributor License,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]",Metadata-only capture; founding room specification/license v1 object is absent.,Recover and seat the founding document.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1364,AXN:0565,The 3:60 Room — Contributor License v2.0,The 3:60 Room — Contributor License v2.0,INLINE_PRIMARY_TEXT,CONFIRMED_MATCH,COMPLETE_AS_SEATED,NO_MATERIAL_CONFLICT,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},OK,[],"Full contributor-license body matches the static v2.0 identity, author, and Maria witness frame.",No material correction.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST,No material registration-blocking conflict observed.,R3,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,CONFLICT,v1.0,v2.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1365,AXN:0566,Mind Control Poems: Complete Blog Archive,Mind Control Poems: Complete Blog Archive,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]","Metadata-only record claims a 2,182-post complete Atom-feed archive, but no archive file is seated.",Recover and seat the complete feed/archive package.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1366,AXN:0567,ClownCloud — A Patent-Poem,ClownCloud — A Patent-Poem,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]",Explicit metadata-only capture; patent-poem primary text is absent.,Recover and seat the patent-poem.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1367,AXN:0568,Crystallization of Substrate v2.2,Crystallization of Substrate v2.2,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]",Metadata-only revision note; v2.2 document body is absent.,Recover and seat v2.2.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
1368,AXN:0569,CTI_WOUND: Google AI Overview Total Liquidation,CTI_WOUND: Google AI Overview Total Liquidation,METADATA_CAPTURE,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,Raw frozen lifecycle field unavailable or not inferred in this compact pass.,"[""frozen static record/page metadata"",""canonical body front matter or explicit tombstone"",""substantive opening / decisive body declaration""]",{},P1,"[""MISSING_PRIMARY_MANIFESTATION""]","Explicit metadata-only capture; 3,400-word forensic diagnostic is absent.",Recover and seat the diagnostic.,PAGE_BODY_PARITY_READ_OAI_PENDING,HARVEST_WITH_WARNING,"Material incompleteness, authority, lifecycle, version, or projection condition must remain explicit.",R1,REVIEW_REQUIRED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks; Rex Fraction; Orin Trace; Johannes Sigil; Damascus Dancings; Assembly Chorus,Lee Sharks; Rex Fraction; Orin Trace; Johannes Sigil; Damascus Dancings; Assembly Chorus,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,MISSING_PRIMARY_MANIFESTATION,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body or explicit tombstone at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, license, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],"{""method_version"":""0.3"",""registration_field"":""registration_disposition"",""lifecycle_model"":""controlled_status_plus_note_basis_relations"",""checkpoint_model"":""20_record_internal_checkpoint"",""compact_evidence_mode"":""decisive_mismatch_only; full source read retained""}",,,
